"","rated","turns","victory_status","winner","increment_code","white_id","white_rating","black_id","black_rating","opening_name","shortname","avgrating","starttime","gametype"
"9866","False",129,"resign","white","10+10","paulorojas",1692,"javi_r",1747,"Queen's Pawn Game: Symmetrical Variation","Queen's Pawn Game",1719.5,"10","Classical"
"9867","False",164,"draw","draw","30+30","zsisk22",1654,"paulorojas",1692,"Sicilian Defense: Bowdler Attack","Sicilian Defense",1673,"30","Classical"
"9868","False",79,"resign","white","15+3","zsisk22",1600,"paulorojas",1692,"King's Pawn Game: Nimzowitsch Defense","King's Pawn Game",1646,"15","Classical"
"9869","False",128,"resign","black","25+3","paulorojas",1692,"zsisk22",1637,"English Opening: Agincourt Defense #3","English Opening",1664.5,"25","Classical"
"9870","True",80,"resign","black","25+6","abm-1302",1606,"paulorojas",1684,"Ruy Lopez: Steinitz Defense","Ruy Lopez",1645,"25","Classical"
"9871","True",73,"mate","white","30+10","paulorojas",1696,"kheideg",1657,"Zukertort Opening: Sicilian Invitation","Zukertort Opening",1676.5,"30","Classical"
"9872","True",9,"resign","black","25+6","murat5989",1628,"paulorojas",1688,"Sicilian Defense","Sicilian Defense",1658,"25","Classical"
"9873","True",83,"resign","white","25+6","paulorojas",1669,"thomas999",1663,"Zukertort Opening: Dutch Variation","Zukertort Opening",1666,"25","Classical"
"9874","False",97,"resign","white","25+10","paulorojas",1669,"zsisk22",1573,"English Opening: Agincourt Defense #3","English Opening",1621,"25","Classical"
"9875","True",36,"mate","black","25+5","beatpoet",1636,"paulorojas",1649,"Caro-Kann Defense: Advance Variation |  Short Variation","Caro-Kann Defense",1642.5,"25","Classical"
"9876","True",53,"resign","white","25+5","ermak1948",1682,"paulorojas",1670,"Sicilian Defense: McDonnell Attack","Sicilian Defense",1676,"25","Classical"
"9877","False",57,"resign","white","15+3","zsisk22",1651,"paulorojas",1670,"Van't Kruijs Opening","Van't Kruijs Opening",1660.5,"15","Classical"
"9878","False",93,"mate","white","25+6","zsisk22",1651,"paulorojas",1670,"Sicilian Defense: Staunton-Cochrane Variation","Sicilian Defense",1660.5,"25","Classical"
"9879","True",99,"mate","white","10+0","st2orm",2095,"gambitsforlife",1679,"Sicilian Defense: Dragon Variation |  Yugoslav Attack #2","Sicilian Defense",1887,"10","Classical"
"9880","True",69,"resign","white","10+0","kamil2009",1872,"gambitsforlife",1685,"Italian Game: Hungarian Defense","Italian Game",1778.5,"10","Classical"
"9881","True",34,"mate","black","10+0","justice72",1421,"gambitsforlife",1680,"King's Pawn Game: Leonardis Variation","King's Pawn Game",1550.5,"10","Classical"
"9882","True",61,"resign","white","10+0","andrei07",1804,"gambitsforlife",1698,"English Opening: King's English Variation |  Reversed Closed Sicilian","English Opening",1751,"10","Classical"
"9883","True",49,"mate","white","10+0","gambitsforlife",1679,"ryan_rd",1690,"Sicilian Defense: Canal Attack |  Main Line","Sicilian Defense",1684.5,"10","Classical"
"9884","True",66,"mate","black","10+0","gambitsforlife",1691,"kvs",1643,"French Defense: Chigorin Variation","French Defense",1667,"10","Classical"
"9885","True",25,"resign","white","10+0","gambitsforlife",1675,"backrosky",2055,"Sicilian Defense: Delayed Alapin Variation","Sicilian Defense",1865,"10","Classical"
"9886","True",60,"mate","black","10+0","bahakz_32",1568,"gambitsforlife",1653,"Queen's Pawn Game","Queen's Pawn Game",1610.5,"10","Classical"
"9887","True",45,"resign","white","10+0","gambitsforlife",1648,"bardam0",1630,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack","Sicilian Defense",1639,"10","Classical"
"9888","True",41,"mate","white","10+0","gambitsforlife",1664,"tuyul_cilik",1632,"French Defense: Chigorin Variation","French Defense",1648,"10","Classical"
"9889","True",72,"mate","black","10+0","gambitsforlife",1672,"holl01",2052,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack","Sicilian Defense",1862,"10","Classical"
"9890","True",97,"outoftime","white","10+0","naoufel",1785,"gambitsforlife",1680,"Italian Game: Hungarian Defense","Italian Game",1732.5,"10","Classical"
"9891","True",13,"resign","white","10+0","elijahreese",1871,"radster859",1098,"Italian Game: Two Knights Defense |  Modern Bishop's Opening","Italian Game",1484.5,"10","Classical"
"9892","True",80,"resign","white","10+0","segentaralam",1836,"elijahreese",1884,"Ruy Lopez: Morphy Defense |  Modern Steinitz Defense #2","Ruy Lopez",1860,"10","Classical"
"9893","True",101,"outoftime","white","10+0","jeandossantos",1822,"elijahreese",1886,"Queen's Pawn Game: Chigorin Variation","Queen's Pawn Game",1854,"10","Classical"
"9894","True",87,"resign","white","10+0","elijahreese",1893,"jhonwalter",1768,"French Defense: Steiner Variation","French Defense",1830.5,"10","Classical"
"9895","True",104,"mate","black","10+0","mrtiniano",1738,"elijahreese",1886,"English Opening: Symmetrical Variation","English Opening",1812,"10","Classical"
"9896","True",65,"resign","white","10+0","alfredgjoncari",1753,"elijahreese",1871,"Italian Game","Italian Game",1812,"10","Classical"
"9897","True",96,"mate","black","10+0","henrybarthes",1729,"elijahreese",1874,"Scotch Game: Paulsen Attack","Scotch Game",1801.5,"10","Classical"
"9898","True",118,"mate","black","10+0","broderschess",1232,"elijahreese",1874,"Scotch Game: Classical Variation","Scotch Game",1553,"10","Classical"
"9899","True",74,"resign","white","8+0","enterrador",2016,"elijahreese",1889,"Ruy Lopez: Morphy Defense |  Classical Defense Deferred","Ruy Lopez",1952.5,"8","Blitz"
"9900","True",82,"resign","black","15+0","gabigs",1330,"sonicsfe",1464,"Sicilian Defense: Closed Variation |  Traditional","Sicilian Defense",1397,"15","Classical"
"9901","True",55,"resign","white","15+5","sonicsfe",1440,"nunoabreu",1777,"Italian Game: Giuoco Pianissimo |  Normal","Italian Game",1608.5,"15","Classical"
"9902","True",58,"resign","black","9+8","tomato1029",1558,"sonicsfe",1423,"Sicilian Defense: Bowdler Attack","Sicilian Defense",1490.5,"9","Blitz"
"9903","True",90,"outoftime","black","8+6","andrebs",1631,"sonicsfe",1432,"French Defense: Advance Variation |  Milner-Barry Gambit","French Defense",1531.5,"8","Blitz"
"9904","True",86,"resign","black","14+1","kcsurv",1153,"sonicsfe",1428,"French Defense: King's Indian Attack","French Defense",1290.5,"14","Classical"
"9905","True",49,"resign","white","14+1","sonicsfe",1423,"kcsurv",1158,"Scandinavian Defense: Mieses-Kotroc Variation","Scandinavian Defense",1290.5,"14","Classical"
"9906","True",64,"mate","black","10+10","khilchevsky1",1262,"sonicsfe",1416,"French Defense: Knight Variation","French Defense",1339,"10","Classical"
"9907","True",29,"resign","white","10+0","mrheroin",1352,"sonicsfe",1431,"Van't Kruijs Opening","Van't Kruijs Opening",1391.5,"10","Classical"
"9908","True",59,"mate","white","6+10","sale0706",1581,"sonicsfe",1466,"French Defense: Advance Variation #2","French Defense",1523.5,"6","Blitz"
"9909","True",41,"mate","white","5+8","sonicsfe",1461,"jsprae",1246,"Scotch Game","Scotch Game",1353.5,"5","Blitz"
"9910","True",45,"resign","white","5+10","sonicsfe",1454,"chessmaster43",1289,"Sicilian Defense: Open","Sicilian Defense",1371.5,"5","Blitz"
"9911","True",29,"resign","white","5+8","ghasemali",1339,"sonicsfe",1470,"French Defense: Advance Variation #2","French Defense",1404.5,"5","Blitz"
"9912","True",47,"resign","white","5+8","ivanasen",1844,"sonicsfe",1453,"Sicilian Defense: Loewenthal Variation","Sicilian Defense",1648.5,"5","Blitz"
"9913","False",107,"resign","white","20+10","chesspirate421",2500,"avorton",2205,"Sicilian Defense: French Variation","Sicilian Defense",2352.5,"20","Classical"
"9914","True",64,"mate","black","10+0","sabila",1873,"dkgwby",1858,"Sicilian Defense: Dragon Variation","Sicilian Defense",1865.5,"10","Classical"
"9915","True",71,"outoftime","white","10+0","sabila",1865,"exta",1623,"Caro-Kann Defense: Panov Attack #2","Caro-Kann Defense",1744,"10","Classical"
"9916","True",128,"resign","black","10+0","lumiga",1732,"sabila",1850,"Ruy Lopez: Exchange Variation","Ruy Lopez",1791,"10","Classical"
"9917","True",72,"mate","black","10+0","sabila",1864,"keyvan777",2011,"Scotch Game: Classical Variation","Scotch Game",1937.5,"10","Classical"
"9918","True",76,"mate","black","10+0","matfey",2040,"sabila",1827,"Italian Game: Classical Variation |  Greco Gambit |  Moeller-Therkatz Attack","Italian Game",1933.5,"10","Classical"
"9919","True",79,"mate","white","10+0","sabila",1800,"arjuna5678",1508,"Scotch Game","Scotch Game",1654,"10","Classical"
"9920","True",19,"resign","white","10+0","skazochnik",1918,"sabila",1820,"English Opening: King's English Variation |  Four Knights Variation |  Quiet Line #3","English Opening",1869,"10","Classical"
"9921","True",35,"resign","black","10+0","sabila",1842,"jojo17",1915,"Caro-Kann Defense: Panov Attack #2","Caro-Kann Defense",1878.5,"10","Classical"
"9922","True",58,"resign","black","10+0","kudinoff",1789,"sabila",1776,"Italian Game: Giuoco Pianissimo |  Normal","Italian Game",1782.5,"10","Classical"
"9923","True",41,"mate","white","10+0","sabila",1662,"sakhalin",1808,"Scotch Game: Scotch Gambit |  London Defense","Scotch Game",1735,"10","Classical"
"9924","True",44,"resign","white","10+0","sakhalin",1801,"sabila",1697,"Ruy Lopez: Morphy Defense |  Anderssen Variation","Ruy Lopez",1749,"10","Classical"
"9925","True",50,"mate","black","10+0","sabila",1750,"harimato",1761,"King's Pawn Game: McConnell Defense","King's Pawn Game",1755.5,"10","Classical"
"9926","True",47,"mate","white","10+0","sabila",1678,"naikus",1717,"French Defense: Exchange Variation","French Defense",1697.5,"10","Classical"
"9927","True",99,"resign","white","10+0","sabila",1596,"ganuhegde",1643,"Scotch Game: Lolli Variation","Scotch Game",1619.5,"10","Classical"
"9928","False",79,"resign","white","8+0","lance5500",2613,"jhonthoth",1904,"Queen's Gambit Declined: 4.Bg5 Be7","Queen's Gambit Declined",2258.5,"8","Blitz"
"9929","True",57,"resign","white","10+0","mariocrippa",2003,"jhonthoth",1901,"French Defense: Tarrasch Variation |  Open System |  Suechting Line","French Defense",1952,"10","Classical"
"9930","True",101,"draw","draw","10+0","legolas1973",1815,"jhonthoth",1904,"French Defense: Exchange Variation","French Defense",1859.5,"10","Classical"
"9931","True",226,"draw","draw","10+0","chunnev",1817,"jhonthoth",1907,"French Defense: Knight Variation","French Defense",1862,"10","Classical"
"9932","True",59,"mate","white","10+0","verylongusername",2224,"anselmo123",1802,"Sicilian Defense: Alapin Variation","Sicilian Defense",2013,"10","Classical"
"9933","True",70,"resign","black","10+0","matevu",1783,"verylongusername",2222,"Sicilian Defense: Smith-Morra Gambit #2","Sicilian Defense",2002.5,"10","Classical"
"9934","True",93,"resign","white","10+0","verylongusername",2217,"shoranov",1970,"King's Pawn Game: Nimzowitsch Defense","King's Pawn Game",2093.5,"10","Classical"
"9935","True",74,"resign","black","10+0","supercerebraco",1873,"verylongusername",2214,"Sicilian Defense: Alapin Variation","Sicilian Defense",2043.5,"10","Classical"
"9936","True",28,"mate","black","10+0","russu-vladislav93",1935,"verylongusername",2206,"Sicilian Defense: Modern Variations |  Main Line","Sicilian Defense",2070.5,"10","Classical"
"9937","True",57,"resign","white","10+0","verylongusername",2200,"zembelek1",2029,"Sicilian Defense: Alapin Variation |  Barmen Defense","Sicilian Defense",2114.5,"10","Classical"
"9938","True",27,"resign","white","10+0","verylongusername",2199,"cch",1622,"Italian Game: Anti-Fried Liver Defense","Italian Game",1910.5,"10","Classical"
"9939","True",64,"resign","black","10+0","crissam",1971,"verylongusername",2194,"Sicilian Defense: McDonnell Attack","Sicilian Defense",2082.5,"10","Classical"
"9940","True",138,"draw","draw","10+0","svarnoi",2274,"verylongusername",2191,"Sicilian Defense: Lasker-Dunne Attack","Sicilian Defense",2232.5,"10","Classical"
"9941","True",90,"mate","black","10+0","jasmanjack",1801,"verylongusername",2189,"Sicilian Defense: Smith-Morra Gambit #2","Sicilian Defense",1995,"10","Classical"
"9942","True",114,"resign","black","15+5","conwycastle",2346,"verylongusername",2179,"Sicilian Defense: Dragon Variation |  Levenfish Variation |  Main Line","Sicilian Defense",2262.5,"15","Classical"
"9943","True",29,"resign","white","15+5","verylongusername",2170,"betti",2112,"Sicilian Defense: Alapin Variation","Sicilian Defense",2141,"15","Classical"
"9944","True",47,"mate","white","15+5","verylongusername",2161,"amir-mohammad55",2084,"Italian Game: Deutz Gambit","Italian Game",2122.5,"15","Classical"
"9945","True",53,"resign","white","30+0","verylongusername",2154,"klud",2010,"Sicilian Defense: Alapin Variation","Sicilian Defense",2082,"30","Classical"
"9946","True",43,"resign","white","15+0","verylongusername",2122,"mac2224",2052,"Scandinavian Defense: Main Line","Scandinavian Defense",2087,"15","Classical"
"9947","True",57,"resign","white","15+0","verylongusername",2128,"cieniaszlodzi2015",2064,"Scandinavian Defense: Mieses-Kotroc Variation","Scandinavian Defense",2096,"15","Classical"
"9948","True",156,"mate","black","10+0","corvete",1610,"tangela",1578,"Sicilian Defense: Bowdler Attack","Sicilian Defense",1594,"10","Classical"
"9949","True",44,"mate","black","10+0","gallaecia",1573,"tangela",1597,"Sicilian Defense: Bowdler Attack","Sicilian Defense",1585,"10","Classical"
"9950","True",40,"resign","black","10+0","alexanderkutepov",1591,"tangela",1609,"Sicilian Defense: Delayed Alapin","Sicilian Defense",1600,"10","Classical"
"9951","True",113,"mate","white","10+0","ttqqtt",1645,"tangela",1630,"Sicilian Defense: Najdorf Variation |  Adams Attack","Sicilian Defense",1637.5,"10","Classical"
"9952","True",62,"mate","black","10+0","vektor-mw",1601,"tangela",1607,"Sicilian Defense: Modern Variations |  Main Line","Sicilian Defense",1604,"10","Classical"
"9953","True",49,"mate","white","10+0","vektor-mw",1569,"tangela",1619,"Sicilian Defense: Modern Variations |  Main Line","Sicilian Defense",1594,"10","Classical"
"9954","True",127,"resign","white","10+0","mardonmat",1598,"tangela",1619,"Sicilian Defense: Smith-Morra Gambit #2","Sicilian Defense",1608.5,"10","Classical"
"9955","True",30,"resign","black","10+0","chessamura",1574,"tangela",1619,"Sicilian Defense: Staunton-Cochrane Variation","Sicilian Defense",1596.5,"10","Classical"
"9956","True",88,"mate","black","10+0","niikac",1641,"tangela",1598,"Sicilian Defense: Najdorf |  Lipnitsky Attack","Sicilian Defense",1619.5,"10","Classical"
"9957","True",71,"mate","white","10+0","knrasm",1661,"tangela",1606,"Sicilian Defense: Najdorf Variation","Sicilian Defense",1633.5,"10","Classical"
"9958","True",58,"resign","black","10+0","kirillovss",1620,"tangela",1606,"Sicilian Defense","Sicilian Defense",1613,"10","Classical"
"9959","True",40,"resign","black","10+0","david_89",1601,"tangela",1597,"Sicilian Defense","Sicilian Defense",1599,"10","Classical"
"9960","False",34,"mate","black","30+0","zmflavius",1450,"leonrades",1999,"Sicilian Defense: Paulsen Variation |  Normal Variation","Sicilian Defense",1724.5,"30","Classical"
"9961","False",53,"mate","white","30+0","leonrades",1999,"zmflavius",1450,"Italian Game: Classical Variation |  Albin Gambit","Italian Game",1724.5,"30","Classical"
"9962","True",113,"resign","white","10+0","fmtabriz",1930,"naatchess",2204,"Queen's Pawn Game: Englund Gambit","Queen's Pawn Game",2067,"10","Classical"
"9963","True",17,"resign","white","2+10","saghi3005",2069,"fmtabriz",1925,"Queen's Pawn Game: Symmetrical Variation","Queen's Pawn Game",1997,"2","Bullet"
"9964","True",75,"mate","white","10+0","sun22",1860,"fmtabriz",1938,"Sicilian Defense: Old Sicilian","Sicilian Defense",1899,"10","Classical"
"9965","True",93,"resign","black","5+15","fmtabriz",1930,"indigo_chess",2107,"Queen's Pawn Game: Mason Attack","Queen's Pawn Game",2018.5,"5","Blitz"
"9966","True",126,"outoftime","black","15+0","enricolord",1313,"chesslearningpro",1543,"English Opening: Symmetrical Variation","English Opening",1428,"15","Classical"
"9967","True",8,"resign","black","15+0","chesslearningpro",1563,"enricolord",1290,"English Opening: King's English Variation","English Opening",1426.5,"15","Classical"
"9968","True",67,"resign","white","15+0","enricolord",1266,"chesslearningpro",1585,"English Opening: Agincourt Defense","English Opening",1425.5,"15","Classical"
"9969","True",88,"draw","draw","20+0","enricolord",1232,"chesslearningpro",1551,"English Opening: King's English Variation |  Reversed Sicilian","English Opening",1391.5,"20","Classical"
"9970","True",28,"resign","black","5+8","enricolord",1244,"walpolemarsh",1282,"English Opening: King's English Variation |  Reversed Sicilian","English Opening",1263,"5","Blitz"
"9971","True",35,"mate","white","20+0","chesslearningpro",1525,"enricolord",1249,"English Opening: Symmetrical Variation","English Opening",1387,"20","Classical"
"9972","True",86,"resign","white","20+0","enricolord",1225,"chesslearningpro",1546,"English Opening: Symmetrical Variation |  Normal Variation","English Opening",1385.5,"20","Classical"
